37.120310	91.613450	1.000000
67.179582	73.062444	1.000000
90.229803	85.844117	1.000000
8.818395	90.236592	1.000000
6.462304	45.874796	1.000000
72.061087	69.836229	1.000000
24.954865	78.683772	1.000000
16.406783	45.184651	1.000000
86.122516	71.370711	1.000000
73.881749	36.553538	1.000000
2.226212	79.128848	1.000000
12.053274	55.074686	1.000000
90.369413	29.745117	1.000000
22.076329	8.616226	1.000000
74.160431	84.661935	1.000000
89.182068	11.280741	1.000000
76.275385	56.361650	1.000000
84.343185	66.505188	1.000000
42.205768	93.161580	1.000000
56.741780	48.668072	1.000000
39.036376	28.802867	1.000000
18.504300	63.991241	1.000000
7.486639	34.911084	1.000000
9.175892	93.609154	1.000000
6.281795	83.057640	1.000000
30.162693	8.508007	1.000000
62.186488	42.215967	1.000000
63.582693	52.555901	1.000000
71.961085	85.659022	1.000000
61.172127	46.121516	1.000000
70.320957	50.354195	1.000000
57.402257	46.596342	1.000000
6.715845	41.745442	1.000000
13.101531	48.921613	1.000000
34.907022	69.843311	1.000000
97.589685	73.943398	1.000000
98.646178	16.093985	1.000000
37.934639	6.132817	1.000000
51.005069	47.110530	1.000000
99.741971	57.286864	1.000000
30.168171	29.904664	1.000000
65.794871	92.354659	1.000000
72.120632	29.377564	1.000000
44.910560	44.081716	1.000000
15.036586	6.082687	1.000000
31.953885	63.152728	1.000000
89.350931	45.055415	1.000000
12.074341	24.257953	1.000000
14.898726	9.664025	1.000000
98.201351	13.544905	1.000000
25.758010	36.135990	1.000000
19.677722	76.763079	1.000000
83.246520	19.419693	1.000000
34.049944	13.414691	1.000000
49.324357	99.844815	1.000000
5.769350	21.444989	1.000000
29.222379	50.679910	1.000000
65.526705	44.258965	1.000000
56.762597	55.729937	1.000000
29.616508	13.199479	1.000000
3.335426	61.570392	1.000000
76.352207	92.686358	1.000000
6.625808	88.426548	1.000000
16.944311	21.524534	1.000000
35.069439	23.848583	1.000000
51.281652	54.747161	1.000000
0.611662	34.528172	1.000000
47.942862	23.491211	1.000000
34.506421	53.712212	1.000000
44.936200	63.728800	1.000000
4.392122	10.462905	1.000000
7.987765	61.154720	1.000000
66.192843	37.604273	1.000000
74.354199	69.528269	1.000000
99.174665	50.706406	1.000000
62.214627	5.800473	1.000000
39.132954	79.158938	1.000000
94.304600	62.394446	1.000000
17.141607	61.683772	1.000000
80.114423	91.308461	1.000000
96.345378	28.057285	1.000000
14.799672	30.851800	1.000000
81.769497	59.735873	1.000000
94.580600	86.161620	1.000000
70.198778	2.568365	1.000000
47.316340	36.391621	1.000000
40.172638	21.670539	1.000000
5.919890	39.347303	1.000000
45.147776	11.509899	1.000000
47.293454	72.472784	1.000000
48.733426	41.598054	1.000000
34.867230	9.805536	1.000000
87.184305	52.008837	1.000000
71.489308	67.298727	1.000000
43.317299	67.834686	1.000000
95.356012	58.116971	1.000000
98.686486	77.125510	1.000000
17.852844	93.267086	1.000000
63.287130	88.051622	1.000000
95.835451	10.603469	1.000000
32.274008	30.363132	1.000000
75.355393	4.650954	1.000000
98.497649	20.503169	1.000000
92.975953	64.894279	1.000000
87.389157	27.843183	1.000000
74.699815	74.573461	1.000000
79.852021	46.189122	1.000000
41.872189	23.169319	1.000000
14.023809	37.228201	1.000000
81.286290	12.710294	1.000000
14.353711	99.139134	1.000000
5.977380	77.640840	1.000000
87.190755	1.812831	1.000000
37.820921	20.518318	1.000000
41.997130	13.176313	1.000000
25.169272	40.494779	1.000000
33.679482	41.330125	1.000000
6.224404	73.675039	1.000000
54.498618	80.924218	1.000000
48.248500	34.350639	1.000000
27.113341	90.120689	1.000000
57.519959	41.137149	1.000000
27.348889	38.806249	1.000000
53.847444	41.702600	1.000000
37.945383	59.824824	1.000000
19.343440	25.136138	1.000000
36.770136	99.458576	1.000000
28.106068	78.767266	1.000000
19.262044	46.314371	1.000000
94.605465	5.547926	1.000000
72.969806	0.829868	1.000000
79.222965	27.468425	1.000000
81.754087	27.471464	1.000000
61.819064	8.867427	1.000000
17.592153	19.339022	1.000000
50.004576	44.941042	1.000000
58.145271	3.852020	1.000000
86.643643	96.090654	1.000000
13.574833	57.996927	1.000000
36.764193	37.407963	1.000000
94.956241	56.026237	1.000000
83.722334	89.561706	1.000000
61.574163	56.692140	1.000000
90.391574	40.797127	1.000000
84.160564	72.145661	1.000000
68.268592	45.979628	1.000000
81.013088	85.860745	1.000000
65.318650	31.017664	1.000000
30.801787	23.463921	1.000000
34.869684	17.445430	1.000000
19.554575	98.546528	1.000000
23.861026	37.007346	1.000000
98.778293	48.634101	1.000000
78.688247	35.542486	1.000000
86.042063	73.644488	1.000000
91.568723	69.764397	1.000000
26.456537	53.597768	1.000000
25.743429	62.208605	1.000000
56.596729	6.756516	1.000000
96.316566	64.933876	1.000000
71.190392	19.749079	1.000000
5.715242	95.051419	1.000000
43.685519	35.444671	1.000000
9.089160	31.604744	1.000000
99.491980	72.295353	1.000000
84.747629	25.948517	1.000000
36.565618	51.636550	1.000000
58.393066	88.965596	1.000000
15.077726	96.167247	1.000000
67.836732	60.457027	1.000000
68.811111	64.153298	1.000000
83.902377	31.106145	1.000000
35.599680	78.738442	1.000000
8.466024	85.192632	1.000000
7.240445	7.958004	1.000000
57.487986	91.988074	1.000000
33.906521	83.381107	1.000000
63.634486	93.410723	1.000000
89.577970	68.374290	1.000000
95.666287	33.443506	1.000000
57.088766	31.265967	1.000000
12.181948	33.192239	1.000000
18.384871	14.142114	1.000000
28.605976	75.872857	1.000000
6.130188	62.512497	1.000000
59.253964	76.805904	1.000000
32.984636	94.271620	1.000000
87.682343	88.915425	1.000000
75.331333	77.260313	1.000000
57.289716	14.500573	1.000000
35.649394	89.817304	1.000000
5.992969	79.665432	1.000000
0.313404	14.913146	1.000000
27.036751	28.919380	1.000000
90.786002	33.166939	1.000000
91.431877	50.039966	1.000000
9.972843	24.416513	1.000000
44.311586	98.350710	1.000000
21.035635	31.993930	1.000000
9.254243	44.555851	1.000000
78.943615	40.620424	1.000000
64.655257	46.427099	1.000000
3.956460	70.648225	1.000000
26.092531	0.484734	1.000000
43.746553	46.757192	1.000000
56.223848	53.719396	1.000000
52.070106	92.209340	1.000000
32.529364	39.336242	1.000000
88.576308	41.783607	1.000000
83.892093	99.443849	1.000000
86.687244	18.265248	1.000000
89.372104	65.630858	1.000000
58.885672	54.027361	1.000000
12.057957	62.842132	1.000000
64.556422	78.724747	1.000000
84.908629	62.544615	1.000000
66.638929	41.132477	1.000000
16.264011	37.812635	1.000000
30.021975	74.197276	1.000000
7.670359	18.598283	1.000000
15.980883	91.562452	1.000000
18.042132	2.668127	1.000000
9.827700	7.414236	1.000000
68.298985	68.713372	1.000000
61.441597	80.356942	1.000000
31.555505	86.117184	1.000000
94.335632	83.063852	1.000000
73.607118	13.133695	1.000000
2.945589	58.515747	1.000000
99.648224	91.942322	1.000000
60.276439	37.419128	1.000000
15.513412	67.946798	1.000000
59.509250	74.059543	1.000000
81.473779	2.461407	1.000000
38.050322	42.915377	1.000000
82.818350	69.605827	1.000000
29.032560	1.325780	1.000000
64.488198	23.368192	1.000000
84.389632	38.095316	1.000000
36.501887	87.335221	1.000000
56.919739	96.259287	1.000000
4.122519	64.316892	1.000000
37.575423	64.398958	1.000000
1.736020	53.088834	1.000000
32.345756	57.753431	1.000000
84.583129	91.855006	1.000000
31.812974	18.745551	1.000000
61.191955	13.286753	1.000000
68.848104	85.234690	1.000000
5.351088	33.336302	1.000000
71.431619	45.104770	1.000000
77.075940	68.042682	1.000000
57.284967	33.995679	1.000000
64.301969	61.407487	1.000000
98.312570	1.877391	1.000000
54.966226	58.152200	1.000000
50.007206	89.614995	1.000000
58.294905	11.199161	1.000000
10.441439	59.103877	1.000000
83.527172	79.289543	1.000000
44.338567	88.878260	1.000000
12.625845	52.941449	1.000000
78.618979	84.057464	1.000000
98.046219	55.694919	1.000000
89.690598	16.402115	1.000000
16.738673	88.003168	1.000000
18.279506	42.545117	1.000000
88.051758	73.245732	1.000000
0.697318	45.853779	1.000000
50.591856	72.345124	1.000000
51.634667	41.812966	1.000000
22.997287	64.260512	1.000000
94.754415	1.616266	1.000000
48.317976	92.800634	1.000000
57.311185	0.418122	1.000000
48.131820	47.001783	1.000000
35.004951	35.099743	1.000000
7.415610	23.056709	1.000000
68.910487	21.140561	1.000000
92.230553	20.721137	1.000000
42.749781	42.822408	1.000000
93.066261	40.224180	1.000000
76.941436	44.700928	1.000000
8.961440	76.791560	1.000000
69.592194	58.866175	1.000000
57.697539	17.724014	1.000000
82.594507	40.872908	1.000000
